,Unnamed: 0,Artist,Album,Song Title,Producer,Lyrics,neg,neu,pos,compound
50,50,Katy Perry,,Daisies (Can't Cancel Pride),Oliver Heldens,"Told them your dreams, and they all started laughing I guess you're out of your mind 'til it actually happens  I'm the small town One in seven billion Why can't it be me?  They told me I was out there, tried to knock me down Took those sticks and stones, showed 'em I could build a house They tell me that I'm crazy, but I'll never let 'em change me 'Til they cover me in daisies, daisies, daisies They said I'm going nowhere, tried to count me out Took those sticks and stones, showed 'em I could build a house They tell me that I'm crazy, but I'll never let 'em change me 'Til they cover me in daisies, daisies, daisies  When did we all stop believing in magic? Why did we put all our hopes in a box in the attic?  I'm the long shot I'm the Hail Mary Why can't it be me? You might also like They told me I was out there, tried to knock me down Took those sticks and stones, showed 'em I could build a house They tell me that I'm crazy, but I'll never let 'em change me 'Til they cover me in daisies, daisies, daisies They said I'm going nowhere, tried to count me out Took those sticks and stones, showed 'em I could build a house They tell me that I'm crazy, but I'll never let 'em change me 'Til they cover me in daisies, daisies, daisies  Us girls, we are so magical Soft skin, red lips, so kissable (I wanna see your peacock-cock-cock, your peacock) It felt so wrong, it felt so right Don't mean I'm in love tonight (Tonight, tonight, tonight, I'm walking on air) (Air) Tonight (Tonight) I'm walking on air (I'm walking) I'm walking, I'm walking on air (Air) Tonight (Tonight) I'm walking on air (I'm walking on air) Another one in the basket (Air) (Basket) Tonight (Tonight) I'm walking on air (I'm walking) Can't touch this I'm walking, I'm walking on air (Another one in the casket) Air (Casket) Tonight (Tonight) I'm walking on air Swish, swish, bish (I'm walking on air) Let's go! They know what is what But they don't know what is what They just know what is what But they don't know what is what They just know what is what But they don't know what is what They just strut What the ----? They said I'm going nowhere, tried to count me out (Count me out) Took those sticks and stones, showed 'em I could build a house They tell me that I'm crazy, but I'll never let 'em change me 'Til they cover me in daisies, daisies, daisies2Embed",0.086,0.864,0.049,-0.9548
51,51,Katy Perry,,Daisies (MK Remix),MK,"Told them your dreams, and they all started laughing I guess you're out of your mind 'til it actually happens  I'm the small town One in seven billion Why can't it be me?  They told me I was out there, tried to knock me down Took those sticks and stones, showed 'em I could build a house They tell me that I'm crazy, but I'll never let 'em change me 'Til they cover me in daisies, daisies, daisies They said I'm going nowhere, tried to count me out Took those sticks and stones, showed 'em I could build a house They tell me that I'm crazy, but I'll never let 'em change me 'Til they cover me in daisies, daisies, daisies (Open up and breathe it in)x8  When did we all stop believing in magic? (magic magic) Why did we put all our hopes in a box in the attic? (attic, attic) You might also like I'm the long shot I'm the Hail Mary Why can't it be me?  They told me I was out there, tried to knock me down (Knock me down) Took those sticks and stones, showed 'em I could build a house They tell me that I'm crazy, but I'll never let 'em change me 'Til they cover me in daisies, daisies, daisies They said I'm going nowhere, tried to count me out Took those sticks and stones, showed 'em I could build a house They tell me that I'm crazy, but I'll never let 'em change me 'Til they cover me in daisies, daisies, daisies Breathe it in (Open up and breathe it in)x8  I'm the small town One in seven billion Why can't it be me?  They told me I was out there, tried to knock me down Took those sticks and stones, showed 'em I could build a house They tell me that I'm crazy, but I'll never let 'em change me 'Til they cover me in daisies, daisies, daisies They said I'm going nowhere, tried to count me out (Count me out) Took those sticks and stones, showed 'em I could build a house They tell me that I'm crazy, but I'll never let 'em change me 'Til they cover me in daisies, daisies, daisies (Open up and breathe it in)x8Embed",0.107,0.862,0.031,-0.9847
52,52,Katy Perry,Smile (Japanese Version),Daisies (Oliver Heldens Remix),Oliver Heldens,"Told them your dreams, and they all started laughing I guess you're out of your mind 'til it actually happens  I'm the small town One in seven billion Why can't it be me?  They told me I was out there, tried to knock me down Took those sticks and stones, showed 'em I could build a house They tell me that I'm crazy, but I'll never let 'em change me 'Til they cover me in daisies, daisies, daisies They said I'm going nowhere, tried to count me out Took those sticks and stones, showed 'em I could build a house They tell me that I'm crazy, but I'll never let 'em change me 'Til they cover me in daisies, daisies, daisies 'Til they cover me in daisies, daisies, daisies  Hey, hey Oh, cover me in daisies Hey, hey  When did we all stop believing in magic? Why did we put all our hopes in a box in the attic? You might also like I'm the long shot I'm the Hail Mary Why can't it be me?  They told me I was out there, tried to knock me down Took those sticks and stones, showed 'em I could build a house They tell me that I'm crazy, but I'll never let 'em change me 'Til they cover me in daisies, daisies, daisies They said I'm going nowhere, tried to count me out (Count me out) Took those sticks and stones, showed 'em I could build a house They tell me that I'm crazy, but I'll never let 'em change me 'Til they cover me in daisies, daisies, daisies 'Til they cover me in daisies, daisies, daisies  Hey, hey Oh, cover me in daisies Hey, heyEmbed",0.099,0.859,0.043,-0.9535
53,53,Katy Perry,The Gay Nineties Olde Tyme Music,Daisy Bell (Bicycle Built For Two),StarGate,"Daisy, oh, Daisy, give me your answer, do Cause I'm half crazy over the love of you We’ll spend our life together (together) Regardless of the weather (the weather) And you'll look sweet Upon the seat Of a bicycle built for twoYou might also likeEmbed",0.046,0.774,0.18,0.7845
54,54,Katy Perry,,Damn,The Matrix,"We woke up late, said goodbye Now I'm standing outside on the street I walk through the city, I'm laughing In case staring down at my feet If I look up, the sky might fall Open up and pull me in I feel like an angel who's fallen But I just got to have the taste of original sin  Damn, can you feel it? Damn I can't believe it Damn you got me feeling good Damn, do you dig it That's the way you do it Damn you know you give it good  Two minutes later, I'm counting The seconds and hours to go Working a sweat out of bed Just the thought of you is making me glow I got the fact that you get it good Now back up and just leave it alone I'm walking on air cuz your crunk Now I'm going home to do it all again on my own You might also like  You got my tongue, it's so tied My eyes are open wide And my hair is standing up on my skin And I keep saying: Damn, do you dig it That's the way you do it Damn you know you give it good  Walk through the door, and enter your room Cause this whole world lies but you tell the truth Do you think I'm gonna give you up? You never gonna let me down Your love is like an ocean and I'm starting to drown  You got my tongue, it's so tied My eyes are open wide And my hair is standing up on my skin And I keep saying: Damn, do you dig it That's the way you do it Damn you know you give it good Damn, I can't believe it, I can't believe it Ooh you got me feeling good good good1Embed",0.148,0.71,0.142,-0.4939
55,55,Katy Perry,Witness (Deluxe),Dance with the Devil,Noah Passovoy & Felix Snow,"I lost my tug of war today Took my foot off of the brakes (The definition of insanity is looping on repeat, and expecting things to change) But what comes up must hit the ground So I drink these anvils down (She always comes to me highly disguised, an angel whispering, so many pretty shapes)  It's a dance with the devil A stumbling tango It's a dance with the devil Trying to borrow from tomorrow  It's a dance (Oh, no, oh, no, I don't need you) (Oh, no, oh, no, I don't need you) It's a dance (Oh, no, oh, no, I don't need you) (Oh, no, oh, no, I don't need you) It's a dance  Just want to connect But you won't let me do it So I get altered, (Twisted and conflicted, so I casually can shoot the shit) Wish less was going on Wish I could just throw the ball And ignore it all (Constantly distracted by the noise of my ping-pong) You might also like It's a dance with the devil A mercurial wrestle It's a dance with the devil Trying to borrow from tomorrow  It's a dance (Oh, no, oh, no, I don't need you) (Oh, no, oh, no, I don't need you) It's a dance (Oh, no, oh, no, I don't need you) (Oh, no, oh, no, I don't need you) It's a... (Oh, no, oh, no, I don't need you) (Oh, no, oh, no, I don't need you) (Oh, no, oh, no, I don't need you) (Oh, no, oh, no, I don't need you)  But what, what is it worth Waking up with a crown of clouds? What is it worth When my head spins out with doubt? Wish I could measure When the poison is pouring out Oh... It's a dance (Oh, no, oh, no, I don't need you) Oh, no, oh, no, I don't need you (It's a dance) (Oh, no, oh, no, I don't need you) Oh, no, oh, no, I don't need you (It's a dance) (Oh, no, oh, no, I don't need you) Oh, no, oh, no, I don't need you (It's a dance) (Oh, no, oh, no, I don't need you) Oh, no, oh, no (It's a...)10Embed",0.355,0.574,0.072,-0.999
56,56,Katy Perry,,Dancin in the Green,,"He woke up, looked over And he smiled for a while and said-  That that was how we knew we were meant to be Dancin' round in circles under willow trees My head was saying ""no"" My heart was saying ""go"" Yeah, We were dancin' in the green Dancin in the green And so he said to me ""thats the way to go"" Without no encounter, oh we'd never know Our hearts were made of gold And we began to glow Oh we were dancin in the green, dancin in the green Oh oh oh oh, Oh oh oh oh Our hearts were made of gold And we began to glow We were dancin in the green Dancin in the greenYou might also likeEmbed",0.037,0.934,0.029,0.0258
57,57,Katy Perry,PRISM,Dark Horse (Ft. Juicy J),Cirkut & Max Martin & Dr. Luke,"Yeah, y'all know what it is Katy Perry, Juicy J Uh-huh, let's rage  I knew you were, you were gonna come to me And here you are, but you better choose carefully 'Cause I, I'm capable of anything Of anything, and everything  Make me your Aphrodite Make me your one and only But don't make me your enemy (Enemy) Your enemy (Your enemy), your enemy  So you wanna play with magic? Boy, you should know what you're fallin' for Baby, do you dare to do this? 'Cause I'm comin' at you like a dark horse Are you ready for, ready for A perfect storm, perfect storm? 'Cause once you're mine, once you're mine There's no goin' back You might also like Mark my words, this love will make you levitate Like a bird, like a bird without a cage We're down to earth if you choose to walk away Don't walk away (Walk away)  It's in the palm of your hand now, baby It's a yes or a no, no maybe So just be sure before you give it all to me All to me, give it all to me  So you wanna play with magic? Boy, you should know what you're fallin' for Baby, do you dare to do this? 'Cause I'm comin' at you like a dark horse Are you ready for, ready for A perfect storm, perfect storm? 'Cause once you're mine, once you're mine There's no goin' back  She's a beast, I call her Karma (Come back) She eat your heart out like Jeffrey Dahmer (Woo) Be careful, try not to lead her on Shawty heart is on steroids 'cause her love is so strong You may fall in love when you meet her (Meet her) If you get the chance, you better keep her (Keep her) She's sweet as pie, but if you break her heart She turn cold as a freezer (Freezer) That fairy tale ending with a knight in shining armor She can be my sleepin' beauty, I'm gon' put her in a coma (Woo) Damn, I think I love her, shawty so bad, I'm sprung and I don't care She ride me like a roller coaster, turn the bedroom into a fair (A fair) Her love is like a drug, I was tryna hit it and quit it But lil' mama so dope, I messed around and got addicted So you wanna play with magic? Boy, you should know what you're fallin' for (You should know) Baby, do you dare to do this? 'Cause I'm comin' at you like a dark horse (Like a dark horse) Are you ready for, ready for (Ready for) A perfect storm, perfect storm? (A perfect storm) 'Cause once you're mine, once you're mine (Mine) There's no goin' back 644Embed",0.092,0.595,0.313,0.9993
58,58,Katy Perry,,Dark Horse (Elephante Remix) (Ft. Juicy J),Dr. Luke & Max Martin & Cirkut,"I knew you were I knew you were  I knew you were You were gonna come to me And here you are But you better choose carefully Cause I-I-I I'm capable of anything Of anything And everything Make me your Aphrodite Make me your one and only But don't make me your enemy Your enemy Your enemy  So you wanna play with magic? Boy, you should know what you're falling for Baby, do you dare to do this? Cause I'm coming at you like a dark horse Are you ready for? Ready for? A perfect storm? Perfect storm? Cause once you're mine Once you're mine There's no going back You might also like She's a beast, I call her Karma She eat your heart out like Jeffrey Dahmer Be careful, try not to lead her on Shawty's heart is on steroids, cause her love is so strong You may fall in love when you meet her If you get the chance you better keep her She's sweet as pie but if you break her heart She turn cold as a freezer That fairy tale ending with a knight in shining armor She can be my sleeping beauty, I'm gon' put her in a coma (Woo!) Damn, I think I love her, shawty's so bad, I'm sprung and I don't care She ride me like a roller coaster, turn the bedroom into a fair Her love is like a drug, I was tryna hit it and quit it But lil mama so dope, I messed around and got addicted  So you wanna play with magic? Boy, you should know what you're falling for Baby, do you dare to do this? Cause I'm coming at you like a dark horse Are you ready for? Ready for? A perfect storm? Perfect storm? Cause once you're mine Once you're mine There's no going back I knew you wereEmbed",0.098,0.608,0.294,0.998
59,59,Katy Perry,,Dark Horse (Pitbull Remix) (Ft. Juicy J & Pitbull),Max Martin & Cirkut & Dr. Luke,"Yeah, y'all know what it is Katy Perry, Juicy J Mr. Worldwide Uh-huh, let's rage  I knew you were, you were gonna come to me And here you are, but you better choose carefully 'Cause I, I'm capable of anything Of anything, and everything  Make me your Aphrodite Make me your one and only But don't make me your enemy (enemy) Your enemy (your enemy), your enemy  So you wanna play with magic? Boy, you should know what you're fallin' for Baby, do you dare to do this? Cause I'm coming at you like a dark horse Are you ready for, ready for A perfect storm, perfect storm? 'Cause once you're mine, once you're mine There's no going back You might also like Mark my words, this love will make you levitate Like a bird, like a bird without a cage We're down to earth if you choose to walk away Don't walk away (walk away)  It's in the palm of your hand now, baby It's a yes or a no, no maybe So just be sure before you give it all to me All to me, give it all to me  So you wanna play with magic? Boy, you should know what you're fallin' for Baby, do you dare to do this? Cause I'm coming at you like a dark horse Are you ready for, ready for A perfect storm, perfect storm? 'Cause once you're mine, once you're mine There's no going back  I'm an outcast, I got that Southern playlist Cadillac music And that's just a start My life I took it from the back to the front Rosa parks Who cares what they blink or they bought (Bought) Who cares what they think or they thought (Thought) Baby we can do it in the car In the kitchen, on the floor In the middle of the park I'm here to play with that little bitty thing I pump blood through your veins, your heart And all these little players, acting like they can hate But they can not Can't, won't, don't, never will, be real One, two, three, four times, Cypress hill, huh Hey Ms. Perry Looking sexy with your fine self Want a little bit of magic, I'm maverick, top gun If you look and look no further you got one (Haha) I got 'em confused Is he Hispanic or is he Caucasian? Don't worry about where I'm from Just know one thing, I'm amazing (Woo) So you wanna play with magic? Boy, you should know what you're fallin' for (you should know) Baby, do you dare to do this? 'Cause I'm coming at you like a dark horse (like a dark horse) Are you ready for, ready for (ready for) A perfect storm, perfect storm? (a perfect storm) 'Cause once you're mine, once you're mine There's no going back14Embed",0.089,0.646,0.266,0.9988
60,60,Katy Perry,,Dark Horse (Remix) (Ft. TEE (JPN)),Cirkut & Max Martin & Dr. Luke,"Yeah, you guys ready? TEEさん Katy Perry and TEE Uh-huh, here we go!  I knew you were, you were gonna come to me And here you are, but you better choose carefully 'Cause I, I'm capable of anything Of anything, and everything  Make me your Aphrodite Make me your one and only But don't make me your enemy Your enemy, your enemy  So you wanna play with magic? Boy, you should know what you're fallin' for Baby, do you dare to do this? 'Cause I'm coming at you like a dark horse Are you ready for, ready for A perfect storm, perfect storm? 'Cause once you're mine, once you're mine There's no going back You might also like Mark my words, this love will make you levitate Like a bird, like a bird without a cage We're down to earth if you choose to walk away Don't walk away  It's in the palm of your hand now, baby It's a yes or a no, no maybe So just be sure before you give it all to me All to me, give it all to me  So you wanna play with magic? Boy, you should know what you're fallin' for Baby, do you dare to do this? 'Cause I'm coming at you like a dark horse Are you ready for, ready for A perfect storm, perfect storm? 'Cause once you're mine, once you're mine There's no going back  妖異の魔女だと 言われても どうにも止まらんぞ 分かってても 狂喜の愛ほど 抑えられない衝動 こいつが bueno (uh-huh) ゴージャスなそのlips とろけそうなkiss 視線の先の 男どもを 一目で招く 富士山芸者も脱帽 この国の宝と並ぶほど 見てみろ マジbeautiful ゴージャスな美貌で イチコロ 危険なシグナル あの日から感じてる 逃れようとしても その魔法にヤられる So you wanna play with magic? Boy, you should know what you're fallin' for (you should know) Baby, do you dare to do this? 'Cause I'm coming at you like a dark horse (like a dark horse) Are you ready for, ready for (ready for) A perfect storm, perfect storm? (A perfect storm) 'Cause once you're mine, once you're mine (mine) There's no going backEmbed",0.067,0.643,0.29,0.9984
61,61,Katy Perry,,Dark Horse (Solo Version),Max Martin & Dr. Luke & Cirkut,"I knew you were, you were gonna come to me And here you are, but you better choose carefully 'Cause I, I'm capable of anything Of anything, and everything  Make me your Aphrodite Make me your one and only But don't make me your enemy (Enemy) Your enemy (Your enemy), your enemy  So you wanna play with magic? Boy, you should know what you're fallin' for Baby, do you dare to do this? 'Cause I'm comin' at you like a dark horse Are you ready for, ready for A perfect storm, perfect storm? 'Cause once you're mine, once you're mine There's no goin' back  Mark my words, this love will make you levitate Like a bird, like a bird without a cage We're down to earth if you choose to walk away Don't walk away (Walk away) You might also like It's in the palm of your hand now, baby It's a yes or a no, no maybe So just be sure before you give it all to me All to me, give it all to me  So you wanna play with magic? Boy, you should know what you're fallin' for Baby, do you dare to do this? 'Cause I'm comin' at you like a dark horse Are you ready for, ready for A perfect storm, perfect storm? 'Cause once you're mine, once you're mine There's no goin' back  Make me your Aphrodite (There's no going back) Make me your one and only  So you wanna play with magic? Boy, you should know what you're fallin' for (You should know) Baby, do you dare to do this? 'Cause I'm comin' at you like a dark horse (Like a dark horse) Are you ready for, ready for (Ready for) A perfect storm, perfect storm? (A perfect storm) 'Cause once you're mine, once you're mine There's no goin' backEmbed",0.099,0.611,0.29,0.9978
62,62,Katy Perry,,Dark horse -there no horse [Duplicate],,"You were gonna come to me And here you are But you better choose carefully 'Cause I'm capable of anything Of anything and everything Make me your Aphrodite Make me your one and only But don't make me your enemy, your enemy, your enemy So you wanna play with magic Boy, you should know whatcha falling for Baby do you dare to do this 'Cause I'm coming atcha like a dark horse Are you ready for, ready for A perfect storm, a perfеct storm 'Cause once you're minе, once you're mine There's no going back Mark my words This love will make you levitate Like a bird Like a bird without a cage But down to earth If you choose to walk away, don't walk away It's in the palm of your hand now baby It's a yes or no, no maybe So just be sure before you give it up to me Up to me, give it up to me So you wanna play with magic Boy, you should know whatcha falling for Baby do you dare to do this 'Cause I'm coming atcha like a dark horse Are you ready for, ready for A perfect storm, a perfect storm 'Cause once you're mine, once you're mine There's no going back She's a beast I call her Karma She eat your heart out Like Jeffrey Dahmer Be careful Try not to lead her on Shawty's heart was on steroids 'Cause her love was so strong You may fall in love When you meet her If you get the chance you better keep her She swears by it but if you break her heart She turn cold as a freezer That fairy tale ending with a knight in shining armor She can be my Sleeping Beauty I'm gon' put her in a coma Woo! Damn I think I love her Shawty so bad I'm sprung and I don't care She got me like a roller coaster Turn the bedroom into a fair Her love is like a drug I was tryna hit it and quit it But lil' mama so dope I messed around and got addicted So you wanna play with magic Boy, you should know whatcha falling for Baby do you dare to do this 'Cause I'm coming atcha like a dark horse Are you ready for, ready for A perfect storm, a perfect storm 'Cause once you're mine, once you're mine There's no going backYou might also likeEmbed",0.093,0.606,0.301,0.999
63,63,Katy Perry,,Dark Horse (Urban Remix) (Ft. Juicy J),Cirkut & Max Martin & Dr. Luke,"Oh, no Dark Horse Juicy J Katy Perry Yeah, ya'll know what it is Katy Perry Juicy J Yeah, uh-uh It's remix!  Suit and tie, kinda knight, I'mma be her Prince Charming Let's get trippy and go missing like we on the milk carton Baby girl, you already know, I spoil you like sour milk (Milk) And give you keys to the crib and let you drive the whip But you gotta make up your mind, you gon' have the pay in to win 'Cause soon as you do it in that's what'll betray it, she back for revenge This is more than a case of friends with benefits She’s Cinderella 'til you lead her on From a good girl to a wicked witch  So you wanna play with magic? Boy, you should know what you're fallin' for Baby, do you dare to do this? Cause I'm coming at you like a dark horse Are you ready for, ready for A perfect storm, perfect storm? 'Cause once you're mine, once you're mine There's no going back Mark my words, this love will make you levitate Like a bird, like a bird without a cage We're down to earth if you choose to walk away Don't walk away (Walk away)  It's in the palm of your hand now, baby It's a yes or a no, no maybe So just be sure before you give it all to me All to me, give it all to me  So you wanna play with magic? Boy, you should know what you're fallin' for Baby, do you dare to do this? 'Cause I'm coming at you like a dark horse Are you ready for, ready for A perfect storm, perfect storm? 'Cause once you're mine, once you're mine There's no going back  She's a beast, I call her Karma (Come back) She eat your heart out like Jeffrey Dahmer (Woo!) Be careful, try not to lead her on Shawty's heart is on steroids, 'cause her love is so strong You may fall in love when you meet her (Meet her) If you get the chance, you better keep her (Keep her) She's sweet as pie, but if you break her heart She turn cold as a freezer (Freezer) That fairy tale ending with a knight in shining armor She can be my sleeping beauty, I'm gon' put her in a coma (Woo!) Damn, I think I love her, shawty's so bad I'm sprung and I don't care She ride me like a roller coaster, turn the bedroom into a fair (A fair) Her love is like a drug, I was tryna hit it and quit it But lil mama so dope, I messed around and got addicted So you wanna play with magic? Boy, you should know what you're fallin' for (You should know) Baby, do you dare to do this? 'Cause I'm coming at you like a dark horse (Like a dark horse) Are you ready for, ready for (Ready for) A perfect storm, perfect storm? (A perfect storm) 'Cause once you're mine, once you're mine There's no going backYou might also like13Embed",0.079,0.616,0.305,0.9994
64,64,Katy Perry,Witness (Deluxe),Déjà Vu,Hayden James,"I live off the echoes of your ""I love you's"" But I still feel the blows from all of your ""don't want to's"" (Yeah) When you're drunk, you say I’m the one Then you wake up You suck my hope up in a vacuum  'Cause every day's the same Definition of insane I think we're running on a loop Déjà vu So tell me something new Figure out the Rubik's Cube I think we're running on a loop Déjà vu  Your words are like Chinese water torture And there's no finish line, always one more corner Yeah, they slither like a centipede Why do you keep me At the end of a rope that keeps getting shorter?  'Cause every day's the same Definition of insane I think we're running on a loop Déjà vu So tell me something new Figure out the Rubik's Cube I think we're running on a loop Déjà vu You might also like  'Cause every day's the same Definition of insane I think we're running on a loop Déjà vu So tell me something new (Something new) Figure out the Rubik's Cube I think we're running on a loop Déjà vu (Déjà, déjà, déjà vu) 'Cause every day’s the same (Every day's the same) Definition of insane (Definition of insane) I think we're running on a loop Déjà vu (Déjà, déjà, déjà vu)  Déjà vu13Embed",0.157,0.777,0.066,-0.9707
65,65,Katy Perry,(A) (Shelved),Diamonds,Glen Ballard,I've got people to see Places to go Deadlines to meet A reputation to up hold It's like a ton of bricks Breaking on my back It’s like The force of gravity In full effect  I got money to burn And I'm on the sake They bet their bomb on me Cause I'm their ace of spades I feel the walls Getting closer I'm like a bomb With all red wires  All this pressure All this pressure Maybe it means I'm gonna be All this pressure All this pressure Maybe this means I'm gonna be You might also like A diamond It won't ever bend A diamond Cause there ladies Best friends a diamond But there There has to be more Than what these pirates Are gambling for  If not for the push I’d probably be a pebble If not for the pressure I’d be forgotten forever Just another stone Skipped upon the water Drowning fast before The other failures  I don't wanna be A distant memory On your wall Just another cd That you burned And never bought Am I not worth it to you? After all that drama That we've been though? All this pressure All this pressure Maybe it means I'm gonna be All this pressure All this pressure Maybe this means I'm gonna be  A diamond It won't ever bend A diamond Cause there ladies Best friends A diamond But there There has to be more Than what these pirates Are gambling for  Ooh ooh  diamond I've gotta be a diamond (I'm a diamond in the sky With you standing by Now catch me if I fall) Oh  oh  oh Yeah yeah yeah All this pressure All this pressure Maybe it means I'm gonna be All this pressure All this pressure Maybe this means I'm gonna be  I'm a diamond in the sky With you standing by Now catch me if I fall Into the arms of a coma  All this pressure I've got pressure I'm gonna be a diamond baby I've gotta be a diamond Your gonna see I'm gonna be a diamondEmbed,0.138,0.704,0.158,0.7718
66,66,Katy Perry,,Did Somebody Say (Just Eat),,"Did somebody say Just Eat? Ding-dong, ring-a-ding-ding-ding-dong Did somebody say Just Eat?  Want my curry in a hurry (Medium spice) Extra sauce on the low (Boo won't know) And I want açai Yeah, yeah, yeah, when I'm ordering delivery  A little sushi while I watch a movie Papaya salad while I sing a ballad Need some ice cream, make it a swirl Gotta treat this California girl  When you’re running low there's only one place to go 'Cause I get what I want, when I want it (When I want it) Margherita with extra cheese on it Download, now all I gotta do is pull out my phone Easy: One, two, three Mocha-whip triple-shot, it means a latte to me  Did somebody say Just Eat? Ding-dong, ring-a-ding-ding-ding-dong Did somebody say Just Eat? Ding-dong, ring-a-ding-ding-ding-dong Did somebody say Just Eat? You might also like Back from the club (Sandwich) Eating subs in the tub (Famished) Spicy chicken when I’m ready Bon Appétit from me, Katy Perry  When you’re running low there's only one place to go 'Cause I get what I want, when I want it (When I want it) Margherita with extra cheese on it Download, now all I gotta do is pull out my phone Easy: One, two, three Mocha-whip triple-shot, it means a latte to me  Did somebody say Just Eat? Ding-dong, ring-a-ding-ding-ding-dong Did somebody say Just Eat? Ding-dong, ring-a-ding-ding-ding-dong Did somebody say Just Eat?  When you’re running low there's only one place to go 'Cause I get what I want, when I want it (When I want it) Margherita with extra cheese on it Download, now all I gotta do is pull out my phone Easy: One, two, three Mocha-whip triple-shot, it means a latte to me Did somebody say Just Eat? Ding-dong, ring-a-ding-ding-ding-dong Did somebody say Just Eat? Ding-dong, ring-a-ding-ding-ding-dong Did somebody say Just Eat?1Embed",0.028,0.85,0.122,0.9578
67,67,Katy Perry,,Did Somebody Say (Menulog),,"Did somebody say Menulog? Ding-dong, ring-a-ding-ding-ding-dong Did somebody say Menulog?  Want my curry in a hurry (Medium spice) Extra sauce on the low (Boo won't know) And I want açai Yeah, yeah, yeah, when I'm ordering delivery  A little sushi while I watch a movie Papaya salad while I sing a ballad Need some ice cream, make it a swirl Gotta treat this California girl  When you’re running low there's only one place to go 'Cause I get what I want, when I want it (When I want it) Margherita with extra cheese on it Download, now all I gotta do is pull out my phone Easy: One, two, three Mocha-whip triple-shot, it means a latte to me  Back from the club (Sandwich) Eating subs in the tub (Famished) Spicy chicken when I’m ready Bon Appétit from me, Katy Perry (Did somebody say Menulog?)You might also likeEmbed",0.029,0.825,0.146,0.9001
68,68,Katy Perry,,Did Somebody Say (Skip),,"Did somebody say Skip? Ding-dong, ring-a-ding-ding-ding-dong Did somebody say Skip?  Want my curry in a hurry (Medium spice) Extra sauce on the low (Boo won't know) And I want açai Yeah, yeah, yeah, when I'm ordering delivery  A little sushi while I watch a movie Papaya salad while I sing a ballad Need some ice cream, make it a swirl Gotta treat this California girl  When you’re running low there's only one place to go 'Cause I get what I want, when I want it (When I want it) Margherita with extra cheese on it Download, now all I gotta do is pull out my phone Easy: One, two, three Mocha-whip triple-shot, it means a latte to me  Back from the club (Sandwich) Eating subs in the tub (Famished) Spicy chicken when I’m ready Bon Appétit from me, Katy Perry (Did somebody say Skip?)You might also likeEmbed",0.029,0.825,0.146,0.9001
69,69,Katy Perry,PRISM,Double Rainbow,Greg Kurstin,"You’re a one-of-a-one, a one-of-a-kind That you only find once in a lifetime Made to fit like a fingerprint A code that clicks and opens a gold mine They say one man’s trash is another man’s treasure When I found you, it was all pitter-patter Secretly, I hit the lottery 'Cause you're brighter than all of the Northern Lights You speak to me, even in my dreams Wouldn't let you go for even the highest price They say one man’s trash is another girl’s treasure So if it’s up to me, I’m gonna keep you forever 'Cause I understand you We see eye-to-eye Like a double rainbow in the sky And wherever you go, so will I 'Cause a double rainbow is hard to find You might also like Was a phenomenon when you came along Yeah, our chemistry was more than science It was deafening, loud like lightning It was striking, you couldn't deny it They say one man’s trash is another man’s treasure The two of us together make everything glitter  'Cause I understand you We see eye-to-eye Like a double rainbow in the sky And wherever you go, so will I 'Cause a double rainbow is hard to find To the bottom of the sea, I'd go to find you (Oh) Climb the highest peak to be right beside you (Oh) Every step I take, I'm keeping you in mind Ooh-ooh-ooh-ooh  'Cause I understand you We see eye-to-eye Like a double rainbow in the sky And wherever you go (And wherever you go), so will I 'Cause a double rainbow is hard to find It's hard to find Oh, it's hard to find Once in a lifetime Once in a lifetime12Embed",0.033,0.849,0.119,0.9733
70,70,Katy Perry,,Dove,,,0.0,1.0,0.0,0.0
